,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
25447,2016,Germany,Business,Air,4-7 nights,35-44,0.271245512,1.066976194,0.137918988
25448,2016,Germany,Business,Air,8-14 nights,45-54,0.271245512,2.400696437,0.231650339
25449,2016,Germany,Business,Sea,1-3 nights,35-44,0.941692282,0.940844752,0.200747408
25450,2016,Germany,VFR,Air,1-3 nights,16-24,4.047873493,12.00087603,0.660636026
25451,2016,Germany,VFR,Air,4-7 nights,16-24,0.279497773,1.933486551,0.006911459
25452,2016,Germany,VFR,Air,4-7 nights,25-34,4.922025725,34.049182,1.553359058
25453,2016,Germany,VFR,Air,4-7 nights,45-54,0.279497773,1.381061822,0.107818761
25454,2016,Germany,VFR,Air,4-7 nights,55-64,0.279497773,1.381061822,0.024881253
25455,2016,Germany,VFR,Air,8-14 nights,45-54,0.253264072,3.253731423,0.103210095
25456,2016,Germany,VFR,Air,8-14 nights,55-64,0.532761845,5.817418699,0.140944021
25457,2016,Germany,VFR,Air,15+ nights,25-34,0.253264072,4.755453619,0.25426759
25458,2016,Germany,VFR,Sea,1-3 nights,55-64,0.234836918,0.234836918,0.013268286
25459,2016,Germany,VFR,Sea,8-14 nights,45-54,0.919453776,8.275083987,0.12412626
25460,2016,Germany,VFR,Sea,15+ nights,65+,0.348327662,12.8881235,0.0
25461,2016,Germany,Other,Air,8-14 nights,45-54,0.825938386,4.1557379,0.376776058
25834,2016,Germany,Holiday,Air,1-3 nights,25-34,0.735192291,0.735089201,0.134253981
25835,2016,Germany,Holiday,Air,4-7 nights,16-24,3.300638317,23.10122847,1.87458977
25836,2016,Germany,Holiday,Air,4-7 nights,25-34,11.15001125,57.39623145,6.932778524
25837,2016,Germany,Holiday,Air,4-7 nights,35-44,4.94001998,34.54720192,2.834498292
25838,2016,Germany,Holiday,Air,4-7 nights,45-54,9.808923381,63.0390493,7.978661356
25839,2016,Germany,Holiday,Air,4-7 nights,55-64,7.308355741,39.78377035,6.860385528
25840,2016,Germany,Holiday,Air,4-7 nights,65+,2.734228934,16.40307322,5.986106803
25841,2016,Germany,Holiday,Air,8-14 nights,16-24,1.73268732,22.52177668,0.895328206
25842,2016,Germany,Holiday,Air,8-14 nights,25-34,0.525697065,4.730610159,0.482626858
25843,2016,Germany,Holiday,Air,8-14 nights,45-54,3.300638317,26.96773392,3.508374151
25844,2016,Germany,Holiday,Air,8-14 nights,55-64,0.50974298,5.053480194,0.535547898
25845,2016,Germany,Holiday,Sea,1-3 nights,16-24,0.688752955,2.066348956,0.190746674
25846,2016,Germany,Holiday,Sea,1-3 nights,25-34,0.230116874,0.460293807,0.138172093
25847,2016,Germany,Holiday,Sea,1-3 nights,45-54,0.458636081,0.917272163,0.254313707
25848,2016,Germany,Holiday,Sea,1-3 nights,55-64,0.224423723,0.673271169,0.061043253
25849,2016,Germany,Holiday,Sea,1-3 nights,65+,0.224423723,0.673271169,0.193902097
25850,2016,Germany,Holiday,Sea,4-7 nights,25-34,0.291551812,1.749539155,0.291767131
25851,2016,Germany,Holiday,Sea,4-7 nights,35-44,0.460233747,2.071322134,0.148765286
25852,2016,Germany,Holiday,Sea,4-7 nights,45-54,1.367700225,6.844539094,0.628106502
25853,2016,Germany,Holiday,Sea,4-7 nights,55-64,2.398153534,9.384652267,0.861938582
25854,2016,Germany,Holiday,Sea,4-7 nights,65+,1.146590204,5.274314937,0.704510885
25855,2016,Germany,Holiday,Sea,8-14 nights,0-15,0.225205506,2.477583852,0.154943131
25856,2016,Germany,Holiday,Sea,8-14 nights,16-24,0.230116874,1.84117523,0.149686434
25857,2016,Germany,Holiday,Sea,8-14 nights,25-34,0.684640421,5.732244495,0.354254764
25858,2016,Germany,Holiday,Sea,8-14 nights,35-44,1.150584368,11.27719828,0.870553469
25859,2016,Germany,Holiday,Sea,8-14 nights,45-54,2.851759878,30.19339717,2.128457644
25860,2016,Germany,Holiday,Sea,8-14 nights,55-64,1.256602993,13.16139084,0.915069024
25861,2016,Germany,Holiday,Sea,8-14 nights,65+,0.687954122,5.274314937,0.348936064
25862,2016,Germany,Holiday,Sea,15+ nights,35-44,0.690350621,11.50734519,0.496600736
25863,2016,Germany,Holiday,Sea,15+ nights,45-54,0.690350621,13.34852042,1.04608556
25864,2016,Germany,Holiday,Sea,15+ nights,55-64,0.460233747,8.285288534,0.184229457
25865,2016,Germany,Holiday,Tunnel,4-7 nights,25-34,1.411359959,2.823088283,0.256927052
25866,2016,Germany,Business,Air,1-3 nights,25-34,0.534148946,1.700131408,0.274723363
25867,2016,Germany,Business,Air,1-3 nights,35-44,7.463862525,18.57339606,2.379744788
25868,2016,Germany,Business,Air,1-3 nights,45-54,0.556264896,0.5901746,0.073607746
25869,2016,Germany,Business,Air,1-3 nights,55-64,0.733693343,2.335257059,0.816987544
25870,2016,Germany,Business,Air,4-7 nights,35-44,3.112647022,13.20957136,1.460744221
25871,2016,Germany,Business,Air,4-7 nights,45-54,4.351215503,9.232928004,1.421837215
25872,2016,Germany,Business,Air,8-14 nights,25-34,0.939353232,7.972926884,0.670750438
25873,2016,Germany,Business,Air,8-14 nights,55-64,0.944347756,1.001914848,0.070526732
25874,2016,Germany,Business,Sea,1-3 nights,25-34,0.229318041,0.687954122,0.022931804
25875,2016,Germany,Business,Sea,1-3 nights,45-54,1.37703608,2.75407216,0.013770361
25876,2016,Germany,Business,Sea,4-7 nights,35-44,0.229318041,1.605226285,0.229318041
25877,2016,Germany,Business,Sea,4-7 nights,45-54,0.229318041,0.917272163,0.156394904
25878,2016,Germany,Business,Tunnel,1-3 nights,45-54,2.161091153,2.161091153,0.032416367
25879,2016,Germany,VFR,Air,1-3 nights,35-44,2.641349143,7.848684831,0.842167978
25880,2016,Germany,VFR,Air,4-7 nights,35-44,0.507839514,3.018057873,0.264211652
25881,2016,Germany,VFR,Air,4-7 nights,55-64,0.547168863,2.709824741,0.099691066
25882,2016,Germany,VFR,Air,8-14 nights,16-24,1.673829178,13.2632802,1.05381379
25883,2016,Germany,VFR,Air,8-14 nights,55-64,2.641349143,26.16228277,0.708490521
25884,2016,Germany,VFR,Sea,8-14 nights,25-34,0.235700028,3.345351296,0.118539544
25885,2016,Germany,VFR,Sea,8-14 nights,55-64,0.350139646,3.54973023,0.03697977
25886,2016,Germany,VFR,Sea,15+ nights,16-24,0.235700028,3.823258624,0.092223765
25887,2016,Germany,VFR,Tunnel,4-7 nights,0-15,0.788731212,0.799618969,0.043807646
26337,2016,Germany,Holiday,Air,1-3 nights,16-24,2.582449395,7.769714576,1.066906976
26338,2016,Germany,Holiday,Air,1-3 nights,55-64,2.374925172,7.28084543,4.717708578
26339,2016,Germany,Holiday,Air,4-7 nights,16-24,5.653980998,38.69172464,2.831218384
26340,2016,Germany,Holiday,Air,4-7 nights,25-34,5.731935324,37.08080448,4.38087129
26341,2016,Germany,Holiday,Air,4-7 nights,35-44,5.205114548,28.65028088,5.116926626
26342,2016,Germany,Holiday,Air,4-7 nights,45-54,8.910756044,50.90075663,6.043555441
26343,2016,Germany,Holiday,Air,8-14 nights,16-24,2.582449395,23.30914373,2.966772652
26344,2016,Germany,Holiday,Air,8-14 nights,25-34,6.252625879,82.7178349,4.904072999
26345,2016,Germany,Holiday,Air,8-14 nights,35-44,5.164898791,54.38800203,7.69201367
26346,2016,Germany,Holiday,Air,8-14 nights,45-54,9.909784991,116.6207632,15.79298946
26347,2016,Germany,Holiday,Air,15+ nights,55-64,0.656390673,10.53257049,0.532557675
26348,2016,Germany,Holiday,Sea,1-3 nights,16-24,0.596552543,1.491381358,0.098828871
26349,2016,Germany,Holiday,Sea,1-3 nights,35-44,0.298276272,0.001,0.044144888
26350,2016,Germany,Holiday,Sea,1-3 nights,45-54,0.51970046,1.545245923,0.088478569
26351,2016,Germany,Holiday,Sea,4-7 nights,0-15,0.596552543,2.386210172,0.34003495
26352,2016,Germany,Holiday,Sea,4-7 nights,16-24,2.684486444,11.93105086,0.791774363
26353,2016,Germany,Holiday,Sea,4-7 nights,35-44,0.604232456,4.192039248,0.64414123
26354,2016,Germany,Holiday,Sea,4-7 nights,45-54,1.717719921,9.445465826,1.31264047
26355,2016,Germany,Holiday,Sea,4-7 nights,55-64,2.437953666,12.7717415,1.707326716
26356,2016,Germany,Holiday,Sea,4-7 nights,65+,3.33278248,18.14071439,2.946908129
26357,2016,Germany,Holiday,Sea,8-14 nights,0-15,0.217584232,2.587807192,0.158562159
26358,2016,Germany,Holiday,Sea,8-14 nights,16-24,0.298276272,3.87759153,0.100590082
26359,2016,Germany,Holiday,Sea,8-14 nights,25-34,0.81109639,7.812019786,0.33336286
26360,2016,Germany,Holiday,Sea,8-14 nights,35-44,4.418923573,34.90907921,1.472019414
26361,2016,Germany,Holiday,Sea,8-14 nights,45-54,5.89066041,59.21023019,4.974255752
26362,2016,Germany,Holiday,Sea,8-14 nights,55-64,3.872712873,19.54060951,1.499591738
26363,2016,Germany,Holiday,Sea,8-14 nights,65+,0.217584232,1.078252997,0.089255087
26364,2016,Germany,Holiday,Sea,15+ nights,0-15,1.22475066,14.56639823,0.485400875
26365,2016,Germany,Holiday,Sea,15+ nights,25-34,1.208464912,18.56474524,1.148050752
26366,2016,Germany,Holiday,Sea,15+ nights,35-44,1.208464912,28.14654924,0.817229855
26367,2016,Germany,Holiday,Sea,15+ nights,45-54,4.483209033,77.5596562,5.146637434
26368,2016,Germany,Holiday,Sea,15+ nights,55-64,3.327765525,68.42287401,2.640596339
26369,2016,Germany,Holiday,Sea,15+ nights,65+,1.204624956,20.03648984,1.328200877
26370,2016,Germany,Holiday,Tunnel,4-7 nights,55-64,2.07690637,6.23071911,0.700230885
26371,2016,Germany,Holiday,Tunnel,8-14 nights,25-34,1.05182205,9.382272248,0.639764286
26372,2016,Germany,Holiday,Tunnel,8-14 nights,35-44,0.686351396,2.721007652,0.133378044
26373,2016,Germany,Business,Air,1-3 nights,45-54,4.67332444,8.96081218,1.217159109
26374,2016,Germany,Business,Air,4-7 nights,35-44,2.419536004,16.53073579,2.022927605
26375,2016,Germany,Business,Air,4-7 nights,45-54,0.614982377,4.201677993,1.134835856
26376,2016,Germany,Business,Air,15+ nights,25-34,2.104969467,14.38155664,0.833751244
26377,2016,Germany,VFR,Air,1-3 nights,16-24,0.648316982,1.939350696,0.208164887
26378,2016,Germany,VFR,Air,4-7 nights,16-24,6.579449792,44.37264058,1.865215038
26379,2016,Germany,VFR,Air,4-7 nights,45-54,0.648316982,4.525151624,0.274248978
26380,2016,Germany,VFR,Air,4-7 nights,55-64,4.160620902,25.89747897,0.290126293
26381,2016,Germany,VFR,Air,8-14 nights,16-24,4.106058347,39.39145963,1.030862116
26382,2016,Germany,VFR,Air,8-14 nights,45-54,0.648316982,2.585800928,0.09723802
26383,2016,Germany,VFR,Air,15+ nights,65+,0.760371183,3.032727148,0.058333443
26384,2016,Germany,VFR,Sea,4-7 nights,45-54,1.209183839,2.418367678,0.080612256
26385,2016,Germany,VFR,Sea,8-14 nights,45-54,0.214818693,0.429637387,0.013712593
26386,2016,Germany,VFR,Sea,8-14 nights,55-64,0.214818693,1.074093467,0.034908038
26387,2016,Germany,VFR,Sea,8-14 nights,65+,0.214818693,1.718549547,0.042963739
26388,2016,Germany,VFR,Sea,15+ nights,45-54,0.298276272,5.070696616,0.363897051
26389,2016,Germany,Other,Sea,1-3 nights,25-34,0.298276272,0.298276272,0.024756931
26871,2016,Germany,Holiday,Air,1-3 nights,25-34,12.9380427,27.45705487,3.031752726
26872,2016,Germany,Holiday,Air,1-3 nights,45-54,2.15262951,6.326176576,0.672787277
26873,2016,Germany,Holiday,Air,1-3 nights,55-64,1.48610685,4.367390812,0.41581205
26874,2016,Germany,Holiday,Air,4-7 nights,25-34,9.178918829,53.25489304,4.459198492
26875,2016,Germany,Holiday,Air,4-7 nights,45-54,0.412972352,2.831846982,0.251996216
26876,2016,Germany,Holiday,Air,8-14 nights,25-34,0.412972352,3.640946119,0.395408696
26877,2016,Germany,Holiday,Air,8-14 nights,45-54,3.576676724,35.03728565,1.827615547
26878,2016,Germany,Holiday,Sea,4-7 nights,35-44,0.327701466,1.310805863,0.184823627
26879,2016,Germany,Holiday,Sea,4-7 nights,55-64,1.587001265,7.60730486,0.916064762
26880,2016,Germany,Holiday,Sea,8-14 nights,55-64,0.327701466,2.29391026,0.202150842
26881,2016,Germany,Holiday,Sea,8-14 nights,65+,0.655402931,4.915521986,0.53932379
26882,2016,Germany,Business,Air,1-3 nights,25-34,0.538149847,1.563517858,0.165663032
26883,2016,Germany,Business,Air,1-3 nights,35-44,2.090582698,2.024630251,0.561838991
26884,2016,Germany,Business,Air,1-3 nights,45-54,0.538149847,1.042345239,0.286623341
26885,2016,Germany,Business,Air,4-7 nights,25-34,1.443271707,5.590960953,1.290568384
26886,2016,Germany,Business,Air,8-14 nights,35-44,1.10398489,1.069157038,0.06931833
26887,2016,Germany,Business,Air,8-14 nights,45-54,2.090582698,28.34482351,2.032835621
26888,2016,Germany,Business,Sea,8-14 nights,45-54,1.589380097,4.76814029,0.84563644
26889,2016,Germany,Business,Tunnel,1-3 nights,45-54,0.511835194,1.535505583,0.115162919
26890,2016,Germany,VFR,Air,4-7 nights,16-24,2.6115807,14.08324975,0.283167353
26891,2016,Germany,VFR,Air,4-7 nights,25-34,1.366041081,8.448255024,0.626761526
26892,2016,Germany,VFR,Air,4-7 nights,35-44,0.41110071,1.639289292,0.04688623
26893,2016,Germany,VFR,Air,4-7 nights,45-54,2.07694215,14.49338485,0.834216297
26894,2016,Germany,VFR,Air,8-14 nights,35-44,1.051216203,4.191789079,0.100462614
26895,2016,Germany,VFR,Air,8-14 nights,45-54,3.985557815,36.29145247,2.292296687
26896,2016,Germany,VFR,Air,15+ nights,45-54,1.433854707,21.44093842,1.057979685
26897,2016,Germany,VFR,Sea,1-3 nights,45-54,0.47245834,1.374194738,0.317934358
26898,2016,Germany,VFR,Sea,15+ nights,45-54,0.357141953,3.116354725,0.123248091
26899,2016,Germany,Study,Air,15+ nights,0-15,1.520138786,89.17772435,0.209896358
26900,2016,Germany,Study,Air,15+ nights,16-24,2.347502825,253.296079,2.70583418
26901,2016,Germany,Other,Air,1-3 nights,45-54,1.184615958,2.307377957,0.504476014
27204,2017,Germany,Holiday,Air,1-3 nights,25-34,2.338940591,5.05883375,0.651091188
27205,2017,Germany,Holiday,Air,1-3 nights,35-44,1.224065376,3.642072193,0.218790335
27206,2017,Germany,Holiday,Air,1-3 nights,45-54,0.422794676,1.257979159,0.127473531
27207,2017,Germany,Holiday,Air,4-7 nights,16-24,1.989540096,11.83931644,0.615482035
27208,2017,Germany,Holiday,Air,4-7 nights,25-34,1.989540096,13.81253584,1.006264279
27209,2017,Germany,Holiday,Air,4-7 nights,35-44,0.422794676,2.515958317,0.124566968
27210,2017,Germany,Holiday,Air,4-7 nights,45-54,0.374697483,2.622882382,0.155499455
27211,2017,Germany,Holiday,Air,4-7 nights,55-64,2.412334772,11.96272896,1.183476953
27212,2017,Germany,Holiday,Air,4-7 nights,65+,2.097354977,12.48089913,1.678733204
27213,2017,Germany,Holiday,Air,8-14 nights,35-44,1.989540096,25.65185228,0.810873157
27214,2017,Germany,Holiday,Air,8-14 nights,55-64,1.916145915,19.00427296,3.039157696
27215,2017,Germany,Holiday,Sea,1-3 nights,45-54,1.260276252,3.780828756,0.144511677
27216,2017,Germany,Business,Air,1-3 nights,25-34,4.660078218,13.89627505,2.458922466
27217,2017,Germany,Business,Air,1-3 nights,35-44,6.081817364,11.29175538,1.772662516
27218,2017,Germany,Business,Air,1-3 nights,45-54,0.548459172,0.545165349,0.016350185
27219,2017,Germany,Business,Sea,1-3 nights,55-64,1.121732561,1.121732561,0.010775519
27220,2017,Germany,VFR,Air,4-7 nights,25-34,2.375067673,11.0104867,0.521345388
27221,2017,Germany,VFR,Air,4-7 nights,35-44,0.385293144,2.359381687,0.038133565
27222,2017,Germany,VFR,Air,4-7 nights,45-54,0.391496929,1.598247464,0.108730431
27223,2017,Germany,VFR,Air,8-14 nights,25-34,1.945742546,15.88660271,0.52074044
27224,2017,Germany,VFR,Air,8-14 nights,65+,0.429325127,6.134370681,0.33169414
27225,2017,Germany,Other,Air,15+ nights,16-24,0.807102491,2.929151639,0.106456449
27534,2017,Germany,Holiday,Air,1-3 nights,45-54,2.490661217,5.964512771,0.482811575
27535,2017,Germany,Holiday,Air,1-3 nights,55-64,0.635886298,1.906480754,0.104129391
27536,2017,Germany,Holiday,Air,1-3 nights,65+,1.419478,2.837202705,0.186232814
27537,2017,Germany,Holiday,Air,4-7 nights,16-24,0.652991075,3.262938992,0.314310509
27538,2017,Germany,Holiday,Air,4-7 nights,25-34,12.95380857,67.59355839,7.90747788
27539,2017,Germany,Holiday,Air,4-7 nights,55-64,4.576518988,18.29477041,1.884921563
27540,2017,Germany,Holiday,Air,4-7 nights,65+,0.635886298,3.812961508,0.514336083
27541,2017,Germany,Holiday,Air,8-14 nights,16-24,4.576518988,45.73692602,4.610109365
27542,2017,Germany,Holiday,Air,8-14 nights,25-34,1.711016874,13.67968141,1.38395452
27543,2017,Germany,Holiday,Air,8-14 nights,45-54,7.408513662,68.5739831,6.255619645
27544,2017,Germany,Holiday,Air,8-14 nights,55-64,0.620240957,6.198579063,0.587623002
27545,2017,Germany,Holiday,Sea,1-3 nights,16-24,0.340571345,1.021714034,0.086505122
27546,2017,Germany,Holiday,Sea,1-3 nights,25-34,0.218120769,0.654362306,0.075251665
27547,2017,Germany,Holiday,Sea,1-3 nights,45-54,0.218120769,0.654362306,0.107097297
27548,2017,Germany,Holiday,Sea,4-7 nights,0-15,1.269064221,1.269064221,0.11141698
27549,2017,Germany,Holiday,Sea,4-7 nights,16-24,0.899263458,4.033295371,0.382918523
27550,2017,Germany,Holiday,Sea,4-7 nights,35-44,3.946477759,14.98906172,1.5419096
27551,2017,Germany,Holiday,Sea,4-7 nights,45-54,0.96446271,4.747846129,0.652609196
27552,2017,Germany,Holiday,Sea,4-7 nights,55-64,0.436241538,2.181207688,0.20416104
27553,2017,Germany,Holiday,Sea,4-7 nights,65+,0.68114269,4.086856138,0.398127902
27554,2017,Germany,Holiday,Sea,8-14 nights,0-15,0.346533326,4.125785576,0.138762005
27555,2017,Germany,Holiday,Sea,8-14 nights,25-34,0.221939152,3.082778762,0.073985008
27556,2017,Germany,Holiday,Sea,8-14 nights,35-44,3.251175245,27.49755154,1.608736074
27557,2017,Germany,Holiday,Sea,8-14 nights,45-54,3.106551529,27.41238726,1.386288226
27558,2017,Germany,Holiday,Sea,8-14 nights,55-64,2.141658972,17.24438781,1.655103319
27559,2017,Germany,Holiday,Sea,8-14 nights,65+,1.123346208,13.2894684,1.203467793
27560,2017,Germany,Holiday,Sea,15+ nights,25-34,0.346533326,5.501047435,0.138762005
27561,2017,Germany,Holiday,Sea,15+ nights,35-44,2.661058039,52.80374714,1.885827477
27562,2017,Germany,Holiday,Sea,15+ nights,45-54,2.644545338,39.77197525,2.316483017
27563,2017,Germany,Holiday,Sea,15+ nights,55-64,1.259975582,12.57203323,0.689112259
27564,2017,Germany,Holiday,Sea,15+ nights,65+,1.412492015,12.56042059,0.642337091
27565,2017,Germany,Business,Air,1-3 nights,25-34,0.892874245,0.895671986,0.239889492
27566,2017,Germany,Business,Air,1-3 nights,35-44,0.600270425,1.204302636,0.15731763
27567,2017,Germany,Business,Air,1-3 nights,45-54,2.518880667,3.882166711,0.578766236
27568,2017,Germany,Business,Air,4-7 nights,45-54,4.320189009,26.0023556,68.85216991
27569,2017,Germany,Business,Sea,1-3 nights,45-54,1.020177387,1.020177387,0.0
27570,2017,Germany,Business,Sea,1-3 nights,55-64,0.937443796,1.874887592,0.0
27571,2017,Germany,Business,Sea,4-7 nights,45-54,0.340571345,2.043428069,0.35964334
27572,2017,Germany,Business,Sea,8-14 nights,25-34,1.020177387,4.080709547,0.04407271
27573,2017,Germany,Business,Sea,8-14 nights,35-44,1.020177387,5.100886933,0.484584259
27574,2017,Germany,VFR,Air,1-3 nights,45-54,1.696704206,5.020392578,0.449417087
27575,2017,Germany,VFR,Air,4-7 nights,16-24,2.068419489,6.294561747,0.437251472
27576,2017,Germany,VFR,Air,4-7 nights,35-44,0.756682854,5.224229186,0.276060537
27577,2017,Germany,VFR,Sea,4-7 nights,55-64,0.395990232,2.375941389,0.379358642
27578,2017,Germany,VFR,Sea,4-7 nights,65+,0.395990232,1.187970695,0.03394202
27579,2017,Germany,VFR,Sea,8-14 nights,45-54,0.558692114,5.900712097,0.122644461
27580,2017,Germany,VFR,Sea,8-14 nights,55-64,0.340571345,3.405713448,0.170285672
27581,2017,Germany,VFR,Sea,15+ nights,55-64,0.395990232,0.395990232,0.006608087
27582,2017,Germany,Study,Sea,4-7 nights,16-24,0.340571345,2.383999414,0.118859399
27583,2017,Germany,Other,Air,15+ nights,16-24,0.764404952,12.78055208,1.761774199
27985,2017,Germany,Holiday,Air,1-3 nights,16-24,1.027619476,3.073721185,0.294701929
27986,2017,Germany,Holiday,Air,1-3 nights,35-44,9.028206827,26.49205787,2.901309056
27987,2017,Germany,Holiday,Air,1-3 nights,45-54,3.856410963,11.53494299,1.010605916
27988,2017,Germany,Holiday,Air,4-7 nights,16-24,13.0218324,51.93294867,5.244949226
27989,2017,Germany,Holiday,Air,4-7 nights,25-34,9.580441056,50.62903501,5.823220572
27990,2017,Germany,Holiday,Air,4-7 nights,35-44,1.027619476,6.14744237,0.521825656
27991,2017,Germany,Holiday,Air,4-7 nights,45-54,9.203439133,42.50377824,5.806466871
27992,2017,Germany,Holiday,Air,4-7 nights,55-64,1.478609696,7.371136321,1.394934127
27993,2017,Germany,Holiday,Air,4-7 nights,65+,4.421556578,17.63380634,4.158527542
27994,2017,Germany,Holiday,Air,8-14 nights,25-34,10.15489341,105.6735289,5.617474738
27995,2017,Germany,Holiday,Air,8-14 nights,35-44,4.257198545,59.42412967,3.536354909
27996,2017,Germany,Holiday,Air,8-14 nights,45-54,10.90616484,129.3043333,7.551650944
27997,2017,Germany,Holiday,Air,8-14 nights,65+,3.416267809,47.6859933,3.429024627
27998,2017,Germany,Holiday,Air,15+ nights,16-24,0.513809738,12.8071716,0.185458972
27999,2017,Germany,Holiday,Air,15+ nights,35-44,0.924857528,25.81925796,1.385607171
28000,2017,Germany,Holiday,Air,15+ nights,55-64,1.158397596,13.85957084,1.078473786
28001,2017,Germany,Holiday,Air,15+ nights,65+,3.416267809,71.52898995,3.766859566
28002,2017,Germany,Holiday,Sea,1-3 nights,16-24,0.650868421,1.979511645,0.190262135
28003,2017,Germany,Holiday,Sea,1-3 nights,55-64,0.650868421,1.31967443,0.364886287
28004,2017,Germany,Holiday,Sea,4-7 nights,0-15,0.201608116,1.430703555,0.158234212
28005,2017,Germany,Holiday,Sea,4-7 nights,16-24,3.326982058,19.62867722,1.255597717
28006,2017,Germany,Holiday,Sea,4-7 nights,35-44,0.973731597,5.897529721,0.703326269
28007,2017,Germany,Holiday,Sea,4-7 nights,45-54,3.729543456,17.01866164,2.070358532
28008,2017,Germany,Holiday,Sea,4-7 nights,55-64,1.657316232,9.710371105,1.263190547
28009,2017,Germany,Holiday,Sea,4-7 nights,65+,1.533490137,6.823586464,0.759631103
28010,2017,Germany,Holiday,Sea,8-14 nights,0-15,1.310672656,3.946602365,0.308152875
28011,2017,Germany,Holiday,Sea,8-14 nights,16-24,0.322863176,4.212789357,0.129550534
28012,2017,Germany,Holiday,Sea,8-14 nights,25-34,1.78555465,22.40221897,4.832415788
28013,2017,Germany,Holiday,Sea,8-14 nights,45-54,4.881379979,53.47195978,3.802142671
28014,2017,Germany,Holiday,Sea,8-14 nights,55-64,1.253121734,10.85533549,0.550382353
28015,2017,Germany,Holiday,Sea,8-14 nights,65+,2.271195087,19.80032941,2.899351708
28016,2017,Germany,Holiday,Sea,15+ nights,0-15,1.11799279,16.05816071,0.384934288
28017,2017,Germany,Holiday,Sea,15+ nights,25-34,0.892777325,5.376532554,0.044778945
28018,2017,Germany,Holiday,Sea,15+ nights,35-44,1.805699803,19.58668072,0.389133501
28019,2017,Germany,Holiday,Sea,15+ nights,45-54,3.082028162,43.919729,1.975685122
28020,2017,Germany,Holiday,Sea,15+ nights,55-64,0.918278327,10.51308636,0.392663955
28021,2017,Germany,Holiday,Sea,15+ nights,65+,2.113137751,40.27432581,2.456817842
28022,2017,Germany,Holiday,Tunnel,15+ nights,45-54,2.062423058,13.40283894,1.300724982
28023,2017,Germany,Business,Air,1-3 nights,35-44,4.717466897,10.24734527,1.977186836
28024,2017,Germany,Business,Air,1-3 nights,45-54,3.998868438,3.82430482,1.843882224
28025,2017,Germany,Business,Air,4-7 nights,35-44,0.516974007,2.472032048,0.467262186
28026,2017,Germany,Business,Sea,4-7 nights,25-34,0.317951189,1.589755946,0.062318433
28027,2017,Germany,Business,Sea,4-7 nights,55-64,0.783032645,3.915163223,0.0
28028,2017,Germany,VFR,Air,1-3 nights,45-54,0.49140656,1.461734579,0.055897547
28029,2017,Germany,VFR,Air,4-7 nights,16-24,0.98281312,6.821428034,0.160401657
28030,2017,Germany,VFR,Air,4-7 nights,25-34,1.909727525,10.03906281,0.22209236
28031,2017,Germany,VFR,Air,4-7 nights,35-44,5.919430516,29.34649559,1.258845258
28032,2017,Germany,VFR,Air,4-7 nights,45-54,0.533789156,3.175611117,0.166316088
28033,2017,Germany,VFR,Air,4-7 nights,65+,1.740829164,10.35651695,0.604389946
28034,2017,Germany,VFR,Air,8-14 nights,16-24,1.107889041,9.886557393,0.414230456
28035,2017,Germany,VFR,Air,8-14 nights,35-44,4.071575795,56.51931318,2.074071453
28036,2017,Germany,VFR,Air,8-14 nights,45-54,3.267311396,35.63604747,3.6034571
28037,2017,Germany,VFR,Air,15+ nights,45-54,3.549108896,52.78577472,1.807925436
28038,2017,Germany,VFR,Sea,4-7 nights,45-54,0.317951189,2.225658325,0.084575016
28039,2017,Germany,VFR,Sea,15+ nights,55-64,0.879194759,1.758389519,0.086124812
28040,2017,Germany,Other,Sea,1-3 nights,45-54,0.317951189,0.953853568,0.042287508
28041,2017,Germany,Other,Sea,1-3 nights,65+,0.317951189,0.317951189,0.028615607
28556,2017,Germany,Holiday,Air,1-3 nights,16-24,0.728039858,1.919145885,0.17377995
28557,2017,Germany,Holiday,Air,1-3 nights,25-34,5.592362465,17.22418772,1.190386241
28558,2017,Germany,Holiday,Air,1-3 nights,35-44,2.510151344,5.755514281,0.964597128
28559,2017,Germany,Holiday,Air,1-3 nights,45-54,0.473285291,0.99808109,0.097587837
28560,2017,Germany,Holiday,Air,4-7 nights,16-24,0.802192066,3.845399718,0.328901493
28561,2017,Germany,Holiday,Air,4-7 nights,25-34,1.249856065,6.718514824,0.497626084
28562,2017,Germany,Holiday,Air,4-7 nights,35-44,4.7314334,19.95563477,1.926972355
28563,2017,Germany,Holiday,Air,4-7 nights,45-54,1.817286212,10.47384096,0.925125335
28564,2017,Germany,Holiday,Air,4-7 nights,55-64,3.405427681,18.64871171,3.155075078
28565,2017,Germany,Holiday,Air,8-14 nights,25-34,2.186611611,2.305602712,0.228392716
28566,2017,Germany,Holiday,Air,15+ nights,45-54,0.846254612,5.353836736,0.609945883
28567,2017,Germany,Holiday,Sea,8-14 nights,35-44,0.342012574,4.817583429,0.339727734
28568,2017,Germany,Holiday,Sea,8-14 nights,65+,0.367635324,1.849466092,0.0
28569,2017,Germany,Holiday,Sea,15+ nights,55-64,1.058604461,13.84637877,0.325474307
28570,2017,Germany,Business,Air,1-3 nights,35-44,3.443748508,6.907535515,1.258708598
28571,2017,Germany,Business,Air,1-3 nights,45-54,5.590339397,15.74339374,2.230983906
28572,2017,Germany,Business,Air,4-7 nights,35-44,3.083951072,15.46461763,2.963892851
