,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
25723,2016,USA,Holiday,Air,15+ nights,55-64,3.804818429,35.76806866,3.21616581
25724,2016,USA,Holiday,Air,15+ nights,65+,3.490737354,36.76381041,3.539798513
25725,2016,USA,Holiday,Sea,4-7 nights,16-24,1.385462731,4.10888747,0.275352699
25726,2016,USA,Holiday,Sea,4-7 nights,55-64,0.948609669,3.751074444,0.746715931
25727,2016,USA,Holiday,Sea,4-7 nights,65+,1.877970821,3.991576706,0.530766926
25728,2016,USA,Holiday,Sea,8-14 nights,55-64,0.948609669,3.751074444,0.26820168
25729,2016,USA,Business,Air,1-3 nights,35-44,0.664075126,0.656199651,0.131291356
25730,2016,USA,Business,Air,1-3 nights,45-54,2.929482665,6.569155525,2.668458251
25731,2016,USA,Business,Air,1-3 nights,65+,0.649412746,1.283422315,0.203365023
25732,2016,USA,Business,Air,4-7 nights,35-44,7.048975273,34.82689635,18.07837961
25733,2016,USA,Business,Air,4-7 nights,45-54,0.421169321,1.664698169,0.199798077
25734,2016,USA,Business,Air,4-7 nights,55-64,0.7380942,1.458681819,0.135256889
25735,2016,USA,Business,Air,8-14 nights,16-24,0.421169321,0.832349085,0.114930488
25736,2016,USA,Business,Air,8-14 nights,35-44,1.642758192,16.91246987,2.384793197
25737,2016,USA,Business,Air,15+ nights,45-54,2.816712714,42.52821222,8.940592999
25738,2016,USA,Business,Air,15+ nights,55-64,0.638981398,1.262807035,0.151640826
25739,2016,USA,VFR,Air,1-3 nights,25-34,0.483919638,0.955530246,0.10404182
25740,2016,USA,VFR,Air,1-3 nights,55-64,0.536756665,1.059860331,0.034888881
25741,2016,USA,VFR,Air,1-3 nights,65+,0.651893112,1.287204603,0.032594373
25742,2016,USA,VFR,Air,4-7 nights,0-15,0.683835651,0.675138593,0.058695384
25743,2016,USA,VFR,Air,4-7 nights,16-24,0.627259712,4.334975332,0.018817628
25744,2016,USA,VFR,Air,4-7 nights,25-34,1.107054539,5.943349909,0.043341596
25745,2016,USA,VFR,Air,4-7 nights,35-44,1.182457547,5.59752372,2.833181805
25746,2016,USA,VFR,Air,4-7 nights,45-54,0.598296456,4.134811031,0.068803496
25747,2016,USA,VFR,Air,4-7 nights,55-64,1.324370219,9.152687665,0.554545915
25748,2016,USA,VFR,Air,8-14 nights,35-44,1.155439695,5.557263909,0.409344858
25749,2016,USA,VFR,Air,8-14 nights,45-54,1.37374103,13.56269719,0.497976806
25750,2016,USA,VFR,Air,8-14 nights,55-64,5.648148902,63.29422283,3.300430279
25751,2016,USA,VFR,Air,15+ nights,25-34,2.245006249,39.28679511,1.436764059
25752,2016,USA,VFR,Air,15+ nights,65+,4.160549315,67.75903425,2.595630456
25753,2016,USA,VFR,Sea,4-7 nights,16-24,1.317777548,9.224442834,0.065888877
25754,2016,USA,Study,Air,15+ nights,16-24,0.431766919,0.816014837,0.012355951
25755,2016,USA,Other,Air,1-3 nights,45-54,1.523694318,3.203330073,2.526628011
26198,2016,USA,Holiday,Air,1-3 nights,25-34,1.366281008,1.3985338,0.252391544
26199,2016,USA,Holiday,Air,1-3 nights,35-44,2.381568418,2.33525125,0.090463651
26200,2016,USA,Holiday,Air,1-3 nights,45-54,2.549654657,7.829527448,1.222689842
26201,2016,USA,Holiday,Air,4-7 nights,0-15,0.765883316,3.919814807,0.439776297
26202,2016,USA,Holiday,Air,4-7 nights,16-24,2.125636941,3.56322006,0.436665147
26203,2016,USA,Holiday,Air,4-7 nights,25-34,2.51387235,8.823326335,1.336509457
26204,2016,USA,Holiday,Air,4-7 nights,35-44,7.914012966,40.50339273,6.985793654
26205,2016,USA,Holiday,Air,4-7 nights,45-54,4.800920663,25.3407885,4.738015661
26206,2016,USA,Holiday,Air,4-7 nights,55-64,3.811290952,23.35634393,7.893849287
26207,2016,USA,Holiday,Air,4-7 nights,65+,8.998369312,57.84205633,8.754793544
26208,2016,USA,Holiday,Air,8-14 nights,16-24,0.496298719,0.508014479,0.096792486
26209,2016,USA,Holiday,Air,8-14 nights,25-34,13.05195171,115.4552182,14.61948015
26210,2016,USA,Holiday,Air,8-14 nights,35-44,12.54243473,147.632829,22.46351842
26211,2016,USA,Holiday,Air,8-14 nights,45-54,17.72028219,164.410987,29.37642549
26212,2016,USA,Holiday,Air,8-14 nights,55-64,29.82605939,268.5165768,60.03795644
26213,2016,USA,Holiday,Air,8-14 nights,65+,15.60746754,155.568887,31.9729404
26214,2016,USA,Holiday,Air,15+ nights,16-24,1.82090249,11.15083305,1.010198322
26215,2016,USA,Holiday,Air,15+ nights,25-34,4.516747797,66.40445986,4.773399168
26216,2016,USA,Holiday,Air,15+ nights,35-44,2.899557913,26.08286574,4.92648607
26217,2016,USA,Holiday,Air,15+ nights,45-54,6.13986579,67.24029061,7.163937115
26218,2016,USA,Holiday,Air,15+ nights,55-64,4.372430812,33.78647144,2.342050221
26219,2016,USA,Holiday,Air,15+ nights,65+,9.486040208,180.99022,28.76057032
26220,2016,USA,Holiday,Sea,4-7 nights,16-24,0.95884177,1.909360176,0.158974515
26221,2016,USA,Holiday,Sea,4-7 nights,55-64,1.259273462,4.172612196,3.141370527
26222,2016,USA,Holiday,Sea,8-14 nights,45-54,0.926437949,0.926437949,0.01883579
26223,2016,USA,Holiday,Sea,8-14 nights,55-64,0.926437949,0.926437949,0.048407979
26224,2016,USA,Holiday,Sea,15+ nights,25-34,2.536214428,15.15123863,1.267176114
26225,2016,USA,Holiday,Tunnel,8-14 nights,25-34,2.003223864,1.994529226,0.173024881
26226,2016,USA,Holiday,Tunnel,8-14 nights,45-54,1.652339602,3.304679204,0.304181654
26227,2016,USA,Holiday,Tunnel,8-14 nights,65+,1.71013313,6.810842403,1.099494239
26228,2016,USA,Business,Air,1-3 nights,35-44,0.453075379,0.907532352,0.211266301
26229,2016,USA,Business,Air,4-7 nights,25-34,1.168105989,4.67954793,1.197311959
26230,2016,USA,Business,Air,4-7 nights,35-44,3.020112706,15.12358713,0.655723333
26231,2016,USA,Business,Air,4-7 nights,45-54,2.930508255,13.29842793,1.21722306
26232,2016,USA,Business,Air,4-7 nights,55-64,0.628416164,3.776245803,0.136440981
26233,2016,USA,Business,Air,8-14 nights,35-44,0.628416164,5.034994404,0.897972041
26234,2016,USA,Business,Air,8-14 nights,45-54,1.542747517,7.725498604,1.712833069
26235,2016,USA,VFR,Air,1-3 nights,25-34,4.747918347,9.421163402,0.166143534
26236,2016,USA,VFR,Air,1-3 nights,65+,1.225361982,3.647177968,0.799386989
26237,2016,USA,VFR,Air,4-7 nights,16-24,0.625763784,2.483371628,0.07316822
26238,2016,USA,VFR,Air,4-7 nights,35-44,1.903432397,1.888464199,0.089738695
26239,2016,USA,VFR,Air,4-7 nights,45-54,1.204312205,4.192388224,0.936908882
26240,2016,USA,VFR,Air,4-7 nights,55-64,0.499259753,2.972002064,0.257066772
26241,2016,USA,VFR,Air,8-14 nights,16-24,0.612680991,8.510081926,0.621745436
26242,2016,USA,VFR,Air,8-14 nights,25-34,7.088671219,70.95568355,3.820882196
26243,2016,USA,VFR,Air,8-14 nights,35-44,3.363814617,23.2140814,2.266728258
26244,2016,USA,VFR,Air,8-14 nights,45-54,8.768362897,107.3523869,3.467202106
26245,2016,USA,VFR,Air,8-14 nights,55-64,1.193285762,8.580390805,0.480200074
26246,2016,USA,VFR,Air,8-14 nights,65+,0.518090218,2.570080317,0.651366687
26247,2016,USA,VFR,Air,15+ nights,16-24,0.612680991,12.76512289,0.254211188
26248,2016,USA,VFR,Air,15+ nights,25-34,0.569394546,1.694750837,0.163871139
26249,2016,USA,VFR,Air,15+ nights,45-54,2.428627347,16.390378,0.657924643
26250,2016,USA,VFR,Air,15+ nights,55-64,2.171814774,25.24414499,0.77730118
26251,2016,USA,VFR,Air,15+ nights,65+,2.851784217,58.7087403,3.504830115
26252,2016,USA,VFR,Sea,15+ nights,65+,1.804260855,6.32091814,0.845639975
26253,2016,USA,Study,Air,15+ nights,16-24,2.809925739,21.77931185,1.398565254
26254,2016,USA,Other,Air,4-7 nights,35-44,0.704240458,4.255952726,0.799257105
26255,2016,USA,Other,Air,4-7 nights,55-64,1.138652345,7.153021063,0.484241299
26256,2016,USA,Other,Air,8-14 nights,25-34,0.704240458,6.383929089,0.046551713
26257,2016,USA,Other,Air,8-14 nights,65+,1.412476198,14.22675039,3.250466365
26799,2016,USA,Holiday,Air,1-3 nights,25-34,1.436735278,4.185810147,0.600765176
26800,2016,USA,Holiday,Air,1-3 nights,35-44,3.517132526,5.097446013,0.831999591
26801,2016,USA,Holiday,Air,1-3 nights,45-54,0.467652699,2.724935404,0.094545191
26802,2016,USA,Holiday,Air,1-3 nights,55-64,1.919712188,3.728615786,0.596360423
26803,2016,USA,Holiday,Air,4-7 nights,16-24,1.187670607,5.98017146,0.740329858
26804,2016,USA,Holiday,Air,4-7 nights,25-34,6.732397001,28.45137041,1.831974817
26805,2016,USA,Holiday,Air,4-7 nights,45-54,2.269146845,10.8203101,2.032026506
26806,2016,USA,Holiday,Air,4-7 nights,55-64,1.51064167,8.802260691,2.331513532
26807,2016,USA,Holiday,Air,4-7 nights,65+,2.102659389,7.521195362,1.19165673
26808,2016,USA,Holiday,Air,8-14 nights,16-24,0.600385358,7.579751373,0.867420846
26809,2016,USA,Holiday,Air,8-14 nights,25-34,1.599431065,4.65981095,0.332078256
26810,2016,USA,Holiday,Air,8-14 nights,35-44,1.331848223,7.11375561,2.036792635
26811,2016,USA,Holiday,Air,8-14 nights,45-54,3.814040635,41.41449721,5.620532673
26812,2016,USA,Holiday,Air,8-14 nights,55-64,5.515610426,36.79920302,5.996777173
26813,2016,USA,Holiday,Air,8-14 nights,65+,3.384088205,23.13206763,3.78360454
26814,2016,USA,Holiday,Air,15+ nights,16-24,0.491354149,8.111946269,0.128411122
26815,2016,USA,Holiday,Air,15+ nights,25-34,1.882489031,27.42238535,1.175163523
26816,2016,USA,Holiday,Air,15+ nights,55-64,4.641531196,63.95125289,6.150053734
26817,2016,USA,Holiday,Air,15+ nights,65+,3.163812982,40.53304081,1.636783744
26818,2016,USA,Business,Air,1-3 nights,25-34,1.531829808,4.48869702,1.529423214
26819,2016,USA,Business,Air,1-3 nights,35-44,0.487133778,1.427440519,0.325060329
26820,2016,USA,Business,Air,1-3 nights,55-64,0.572590053,1.677851712,0.468269087
26821,2016,USA,Business,Air,4-7 nights,35-44,1.795337745,12.27531719,1.288090223
26822,2016,USA,Business,Air,8-14 nights,35-44,0.674180239,1.317026567,0.002536888
26823,2016,USA,VFR,Air,4-7 nights,16-24,3.992842442,17.67806423,1.885168733
26824,2016,USA,VFR,Air,4-7 nights,45-54,0.7283743,5.110304274,0.37945225
26825,2016,USA,VFR,Air,4-7 nights,55-64,1.86756465,11.72467854,0.830371653
26826,2016,USA,VFR,Air,4-7 nights,65+,1.409204232,8.47460168,0.40912039
26827,2016,USA,VFR,Air,8-14 nights,25-34,1.166875683,2.339099471,0.122352064
26828,2016,USA,VFR,Air,8-14 nights,35-44,0.533054223,5.342757879,0.277698738
26829,2016,USA,VFR,Air,8-14 nights,45-54,1.606820596,9.146985135,0.741138103
26830,2016,USA,VFR,Air,8-14 nights,55-64,1.356004175,12.73688124,0.892435532
26831,2016,USA,VFR,Air,8-14 nights,65+,1.181278591,16.5757991,0.370222901
26832,2016,USA,VFR,Air,15+ nights,55-64,0.591243032,2.370391781,0.106523145
26833,2016,USA,VFR,Air,15+ nights,65+,1.566371472,21.97945432,0.192779861
26834,2016,USA,Study,Air,15+ nights,16-24,6.167899648,567.6366138,19.56419945
27128,2017,USA,Holiday,Air,4-7 nights,25-34,2.332911365,11.70459628,1.970405284
27129,2017,USA,Holiday,Air,4-7 nights,35-44,0.418773164,2.918392142,0.362292916
27130,2017,USA,Holiday,Air,4-7 nights,45-54,1.491604399,7.093744248,0.557322373
27131,2017,USA,Holiday,Air,8-14 nights,16-24,2.990163294,23.81505871,2.017794075
27132,2017,USA,Holiday,Air,8-14 nights,25-34,3.056082042,18.385653,2.205819446
27133,2017,USA,Holiday,Air,8-14 nights,35-44,1.555942749,3.541604804,0.31701375
27134,2017,USA,Holiday,Air,8-14 nights,45-54,0.899342386,5.867406312,1.536156036
27135,2017,USA,Holiday,Air,8-14 nights,55-64,0.899342386,8.972192583,1.243172065
27136,2017,USA,Holiday,Air,8-14 nights,65+,1.342291491,14.11692449,2.465267013
27137,2017,USA,Holiday,Air,15+ nights,35-44,0.445519693,3.991868063,0.22946297
27138,2017,USA,Holiday,Air,15+ nights,55-64,0.332629975,2.318068076,0.224493331
27139,2017,USA,Holiday,Air,15+ nights,65+,0.445519693,7.096654334,0.093492173
27140,2017,USA,Business,Air,1-3 nights,35-44,0.346844923,0.349697041,0.105804035
27141,2017,USA,Business,Air,1-3 nights,45-54,1.426928165,3.288426599,0.789709544
27142,2017,USA,Business,Air,4-7 nights,25-34,3.405986451,18.78456101,2.747772444
27143,2017,USA,Business,Air,4-7 nights,35-44,0.346844923,0.699394082,0.267596921
27144,2017,USA,Business,Air,4-7 nights,45-54,3.791573844,18.67899259,1.915822201
27145,2017,USA,Business,Air,4-7 nights,55-64,0.323874289,0.326537519,0.066722573
27146,2017,USA,Business,Air,8-14 nights,35-44,1.081193836,3.270253594,0.133744103
27147,2017,USA,Business,Air,8-14 nights,55-64,0.454348355,5.038929255,0.787230066
27148,2017,USA,Business,Sea,8-14 nights,55-64,1.610533859,1.43919746,0.04582598
27149,2017,USA,VFR,Air,1-3 nights,65+,0.483448475,1.468716495,0.164616943
27150,2017,USA,VFR,Air,4-7 nights,16-24,1.200743316,6.079763769,0.115600268
27151,2017,USA,VFR,Air,4-7 nights,25-34,2.153736993,15.26712391,0.646796463
27152,2017,USA,VFR,Air,8-14 nights,16-24,2.191034738,22.18787886,3.264011324
27153,2017,USA,VFR,Air,8-14 nights,25-34,0.923152025,1.869690603,0.584415425
27154,2017,USA,VFR,Air,8-14 nights,45-54,0.867731103,8.787223801,0.189943298
27155,2017,USA,VFR,Air,8-14 nights,65+,1.200743316,13.37548029,4.03384094
27156,2017,USA,VFR,Air,15+ nights,25-34,1.306974747,26.74023302,0.142911847
27157,2017,USA,VFR,Air,15+ nights,35-44,0.346903367,5.269462236,0.356828567
27158,2017,USA,VFR,Air,15+ nights,45-54,2.274957993,34.55661254,2.831110414
27159,2017,USA,VFR,Air,15+ nights,65+,0.386548098,68.89421106,1.398090058
27160,2017,USA,Other,Air,4-7 nights,0-15,0.323479225,0.619273151,0.032062639
27161,2017,USA,Other,Air,4-7 nights,16-24,0.894530441,2.568752374,0.223123381
27162,2017,USA,Other,Air,8-14 nights,35-44,0.430679239,2.473495069,0.395885047
27426,2017,USA,Holiday,Air,1-3 nights,16-24,12.94658281,25.77361623,4.333414827
27427,2017,USA,Holiday,Air,1-3 nights,25-34,2.491496616,7.439979938,0.782364976
27428,2017,USA,Holiday,Air,4-7 nights,16-24,2.840955263,12.78373242,1.239380872
27429,2017,USA,Holiday,Air,4-7 nights,25-34,11.84876839,30.06911538,7.188861021
27430,2017,USA,Holiday,Air,4-7 nights,35-44,9.950818228,49.37420388,4.318974897
27431,2017,USA,Holiday,Air,4-7 nights,45-54,17.08785917,72.13106537,10.27013558
27432,2017,USA,Holiday,Air,4-7 nights,55-64,10.29563602,69.67277245,17.42909853
27433,2017,USA,Holiday,Air,4-7 nights,65+,1.656677388,10.00988275,3.054418726
27434,2017,USA,Holiday,Air,8-14 nights,16-24,11.47302379,141.4123357,11.83712156
27435,2017,USA,Holiday,Air,8-14 nights,25-34,7.289262094,37.09030733,8.359270975
27436,2017,USA,Holiday,Air,8-14 nights,35-44,3.299449596,16.28711351,3.075632685
27437,2017,USA,Holiday,Air,8-14 nights,45-54,20.89486935,168.7161311,33.08450939
27438,2017,USA,Holiday,Air,8-14 nights,55-64,40.09394325,319.5719097,53.72577643
27439,2017,USA,Holiday,Air,8-14 nights,65+,24.17427985,202.0844266,37.16042244
27440,2017,USA,Holiday,Air,15+ nights,25-34,3.981526524,38.61349516,1.349458698
27441,2017,USA,Holiday,Air,15+ nights,35-44,2.116188079,7.586628987,0.188503875
27442,2017,USA,Holiday,Air,15+ nights,45-54,1.539424765,9.774769308,0.732007672
27443,2017,USA,Holiday,Air,15+ nights,55-64,10.29672592,114.818101,8.080248402
27444,2017,USA,Holiday,Air,15+ nights,65+,2.820966659,18.92138099,0.717904529
27445,2017,USA,Business,Air,1-3 nights,45-54,1.688815871,4.251714112,0.85480198
27446,2017,USA,Business,Air,4-7 nights,25-34,0.710361132,2.810317957,0.168499631
27447,2017,USA,Business,Air,4-7 nights,35-44,1.281661689,4.812942964,1.589740067
27448,2017,USA,Business,Air,4-7 nights,45-54,2.638314898,14.68435847,5.101906709
27449,2017,USA,Business,Air,4-7 nights,55-64,1.738360334,7.707883874,1.97738108
27450,2017,USA,Business,Air,4-7 nights,65+,0.417183991,0.825227907,0.03832919
27451,2017,USA,Business,Air,8-14 nights,25-34,1.841973099,3.643590453,0.771008552
27452,2017,USA,Business,Air,8-14 nights,35-44,0.76764229,4.555398966,1.020878994
27453,2017,USA,Business,Air,8-14 nights,45-54,5.524776245,65.57106177,14.36941844
27454,2017,USA,Business,Air,8-14 nights,55-64,0.417183991,1.650455813,0.07101332
27455,2017,USA,Business,Sea,15+ nights,25-34,2.538128443,12.69064221,0.094004757
27456,2017,USA,Business,Tunnel,4-7 nights,25-34,0.865143564,2.595430693,0.130204106
27457,2017,USA,VFR,Air,1-3 nights,16-24,3.272048779,6.564001258,0.181235131
27458,2017,USA,VFR,Air,1-3 nights,65+,1.024793643,3.083731577,0.170286529
27459,2017,USA,VFR,Air,4-7 nights,25-34,2.683116805,8.073832302,0.397206953
27460,2017,USA,VFR,Air,4-7 nights,35-44,0.991197009,0.994211708,0.122779263
27461,2017,USA,VFR,Air,4-7 nights,45-54,4.123916522,19.31266175,1.645548976
27462,2017,USA,VFR,Air,4-7 nights,55-64,1.024793643,7.195373679,0.273490487
27463,2017,USA,VFR,Air,8-14 nights,0-15,0.685604796,2.750760179,0.104159684
27464,2017,USA,VFR,Air,8-14 nights,25-34,4.253108486,42.66044203,2.743370064
27465,2017,USA,VFR,Air,8-14 nights,35-44,1.436699269,8.202354504,0.789317528
27466,2017,USA,VFR,Air,8-14 nights,45-54,0.757726338,6.840278486,0.24037144
27467,2017,USA,VFR,Air,8-14 nights,55-64,1.610459508,6.043986321,0.30054624
27468,2017,USA,VFR,Air,8-14 nights,65+,7.912917386,99.39958715,2.868568379
27469,2017,USA,VFR,Air,15+ nights,35-44,0.849891384,6.819810453,0.600271653
27470,2017,USA,VFR,Air,15+ nights,45-54,0.535615985,2.148980187,0.430368774
27471,2017,USA,VFR,Air,15+ nights,55-64,0.757726338,20.52083546,0.545605014
27472,2017,USA,VFR,Air,15+ nights,65+,0.384901485,1.158216457,0.118726612
27473,2017,USA,Study,Sea,15+ nights,16-24,2.538128443,205.5884039,2.5432047
27474,2017,USA,Other,Tunnel,8-14 nights,35-44,3.051182176,9.153546528,0.805501693
27853,2017,USA,Holiday,Air,1-3 nights,25-34,4.920375258,14.73623099,0.073544982
27854,2017,USA,Holiday,Air,4-7 nights,16-24,4.495578511,31.46904958,5.502588098
27855,2017,USA,Holiday,Air,4-7 nights,25-34,3.95756432,16.76140263,3.150257207
27856,2017,USA,Holiday,Air,4-7 nights,35-44,10.75562372,54.41065262,10.83025503
27857,2017,USA,Holiday,Air,4-7 nights,45-54,3.043217298,15.83155014,2.018798358
27858,2017,USA,Holiday,Air,4-7 nights,55-64,2.723961099,16.18530003,12.76362008
27859,2017,USA,Holiday,Air,4-7 nights,65+,2.578102017,12.86877012,1.190730281
27860,2017,USA,Holiday,Air,8-14 nights,0-15,1.389580123,5.548946329,0.660808455
27861,2017,USA,Holiday,Air,8-14 nights,16-24,10.88084084,93.15515504,10.49929575
27862,2017,USA,Holiday,Air,8-14 nights,25-34,14.11580783,135.9607901,24.0718959
27863,2017,USA,Holiday,Air,8-14 nights,35-44,9.4657005,72.90020454,8.418098893
27864,2017,USA,Holiday,Air,8-14 nights,45-54,28.92941675,239.7535984,34.31246175
27865,2017,USA,Holiday,Air,8-14 nights,55-64,21.09122108,229.7100121,32.21484745
27866,2017,USA,Holiday,Air,8-14 nights,65+,16.87016903,168.9115468,17.53012463
27867,2017,USA,Holiday,Air,15+ nights,16-24,3.126531754,21.8488118,1.836343128
27868,2017,USA,Holiday,Air,15+ nights,25-34,0.740028845,15.51439637,1.33840897
27869,2017,USA,Holiday,Air,15+ nights,35-44,3.097756113,15.44260071,2.249355933
27870,2017,USA,Holiday,Air,15+ nights,45-54,6.237509142,52.32671021,4.821482416
27871,2017,USA,Holiday,Air,15+ nights,55-64,13.83928958,262.4706315,12.95484623
27872,2017,USA,Holiday,Air,15+ nights,65+,5.03714032,47.77256644,4.093050967
27873,2017,USA,Holiday,Sea,15+ nights,55-64,1.241279024,4.948199654,0.458635303
27874,2017,USA,Holiday,Tunnel,8-14 nights,35-44,1.691691705,8.429640061,0.48927057
27875,2017,USA,Holiday,Tunnel,15+ nights,16-24,1.691691705,28.66077621,4.289836689
27876,2017,USA,Holiday,Tunnel,15+ nights,45-54,1.691691705,59.00748042,0.700489467
27877,2017,USA,Business,Air,1-3 nights,35-44,1.341506273,1.969591648,1.180559969
27878,2017,USA,Business,Air,1-3 nights,45-54,1.687778084,5.093508284,2.078857198
27879,2017,USA,Business,Air,4-7 nights,16-24,4.821040403,24.24885265,7.784162696
27880,2017,USA,Business,Air,4-7 nights,25-34,6.322371018,37.61295331,5.108191119
27881,2017,USA,Business,Air,4-7 nights,35-44,8.938491296,34.26885454,8.03381077
27882,2017,USA,Business,Air,4-7 nights,45-54,0.807518282,1.624661084,0.650707799
27883,2017,USA,Business,Air,8-14 nights,45-54,1.305159829,11.81643926,2.304374202
27884,2017,USA,VFR,Air,1-3 nights,16-24,0.701535759,0.695448022,0.045547683
27885,2017,USA,VFR,Air,1-3 nights,25-34,0.701535759,2.086344065,0.080584363
27886,2017,USA,VFR,Air,4-7 nights,16-24,4.664438708,23.11980986,1.700573382
27887,2017,USA,VFR,Air,4-7 nights,35-44,1.262764366,8.762645073,0.964910151
27888,2017,USA,VFR,Air,4-7 nights,45-54,3.766623904,13.98360657,0.937467361
27889,2017,USA,VFR,Air,4-7 nights,55-64,3.092710962,13.57272035,1.217767186
27890,2017,USA,VFR,Air,4-7 nights,65+,0.701535759,2.781792087,0.360877798
27891,2017,USA,VFR,Air,8-14 nights,0-15,1.299693177,6.975234887,0.481595632
27892,2017,USA,VFR,Air,8-14 nights,16-24,1.948973895,12.4040813,0.6148393
27893,2017,USA,VFR,Air,8-14 nights,25-34,2.452455767,12.40283275,2.001787648
27894,2017,USA,VFR,Air,8-14 nights,35-44,3.593697923,35.16128855,2.245438002
27895,2017,USA,VFR,Air,8-14 nights,45-54,2.695741472,20.09733594,2.532797904
27896,2017,USA,VFR,Air,8-14 nights,55-64,1.964300125,18.22073817,1.33980262
27897,2017,USA,VFR,Air,8-14 nights,65+,11.90300304,93.83038619,6.665496364
27898,2017,USA,VFR,Air,15+ nights,16-24,1.793534088,9.455899109,0.489832101
27899,2017,USA,VFR,Air,15+ nights,25-34,0.591134195,1.758013477,0.13741019
27900,2017,USA,VFR,Air,15+ nights,35-44,0.899527036,6.225222506,0.208534874
27901,2017,USA,VFR,Air,15+ nights,45-54,1.475363378,9.361367939,0.508090105
27902,2017,USA,VFR,Air,15+ nights,55-64,4.300798509,72.47911485,3.930730896
27903,2017,USA,VFR,Air,15+ nights,65+,0.701535759,25.03612878,1.41197818
27904,2017,USA,VFR,Sea,15+ nights,35-44,0.072898578,1.749565861,0.149620281
27905,2017,USA,Study,Air,15+ nights,16-24,1.177761799,43.57718656,0.370994967
28467,2017,USA,Holiday,Air,1-3 nights,16-24,0.460141705,1.361838164,0.062278064
28468,2017,USA,Holiday,Air,1-3 nights,55-64,5.067502366,9.998540361,2.559561715
28469,2017,USA,Holiday,Air,4-7 nights,16-24,1.429889871,5.593748842,0.791795643
28470,2017,USA,Holiday,Air,4-7 nights,25-34,5.47796349,36.05436585,3.280280593
28471,2017,USA,Holiday,Air,4-7 nights,35-44,1.110140086,2.753004749,0.43669416
28472,2017,USA,Holiday,Air,4-7 nights,45-54,7.298460932,22.72542346,3.815026158
28473,2017,USA,Holiday,Air,4-7 nights,55-64,1.090015744,7.527373388,1.722287301
28474,2017,USA,Holiday,Air,4-7 nights,65+,2.90017174,10.85482223,1.328399089
28475,2017,USA,Holiday,Air,8-14 nights,16-24,3.232862937,19.13600126,1.496753465
28476,2017,USA,Holiday,Air,8-14 nights,25-34,4.494975582,41.85605863,4.244471737
28477,2017,USA,Holiday,Air,8-14 nights,35-44,3.813035985,16.82306008,5.199007609
28478,2017,USA,Holiday,Air,8-14 nights,45-54,4.040621402,26.95186902,6.503240218
28479,2017,USA,Holiday,Air,8-14 nights,55-64,6.047071337,57.64548012,7.003731384
28480,2017,USA,Holiday,Air,8-14 nights,65+,7.444527531,60.74575906,7.317656072
28481,2017,USA,Holiday,Air,15+ nights,25-34,0.539841317,4.793152842,0.920290479
28482,2017,USA,Holiday,Air,15+ nights,45-54,0.598259281,12.39428241,1.341312855
28483,2017,USA,Holiday,Air,15+ nights,55-64,0.50960646,1.50823435,0.046087149
28484,2017,USA,Holiday,Tunnel,4-7 nights,35-44,2.2491754,8.392142757,0.518127759
28485,2017,USA,Business,Air,4-7 nights,25-34,7.574702795,38.75814295,10.90903177
28486,2017,USA,Business,Air,4-7 nights,35-44,4.899889322,20.16721667,6.73689387
28487,2017,USA,Business,Air,4-7 nights,45-54,1.374546742,6.899454685,1.705332856
28488,2017,USA,Business,Air,4-7 nights,55-64,6.079926663,26.78499975,4.03839292
28489,2017,USA,Business,Air,8-14 nights,16-24,0.501955575,0.503907162,0.041876707
28490,2017,USA,VFR,Air,1-3 nights,25-34,0.48791582,0.981207542,0.004924967
28491,2017,USA,VFR,Air,4-7 nights,25-34,1.897309632,9.091200074,1.332230676
28492,2017,USA,VFR,Air,4-7 nights,35-44,0.525759497,2.114623722,0.205909904
28493,2017,USA,VFR,Air,4-7 nights,45-54,0.61985774,3.116362825,0.33684285
28494,2017,USA,VFR,Air,4-7 nights,55-64,4.36076119,21.92392413,6.721399738
28495,2017,USA,VFR,Air,4-7 nights,65+,0.205231888,0.825450082,0.023823253
28496,2017,USA,VFR,Air,8-14 nights,25-34,0.935649006,11.36881885,0.626061174
28497,2017,USA,VFR,Air,8-14 nights,35-44,4.808900049,50.15635573,4.457983929
28498,2017,USA,VFR,Air,8-14 nights,55-64,0.49631332,1.497142599,0.053192456
28499,2017,USA,VFR,Air,8-14 nights,65+,9.076143301,113.0909046,6.048274793
28500,2017,USA,VFR,Air,15+ nights,25-34,0.49631332,0.998095066,0.064709284
28501,2017,USA,VFR,Air,15+ nights,55-64,2.230100939,38.11740873,0.48732849
28502,2017,USA,VFR,Air,15+ nights,65+,0.49631332,5.988570396,0.166323034
28503,2017,USA,Study,Air,15+ nights,16-24,5.373251717,470.917805,14.72090747
28504,2017,USA,Study,Air,15+ nights,25-34,0.61154837,57.46459406,3.15693531
28505,2017,USA,Other,Air,1-3 nights,35-44,0.59934967,0.771703641,0.061948758
28818,2018,USA,Holiday,Air,1-3 nights,16-24,6.660651104,13.20277132,4.363737557
28819,2018,USA,Holiday,Air,4-7 nights,16-24,2.466112462,14.2407649,0.885959796
28820,2018,USA,Holiday,Air,4-7 nights,35-44,1.348663262,1.336663065,0.068514337
28821,2018,USA,Holiday,Air,4-7 nights,45-54,0.44088962,0.873933304,0.026887873
28822,2018,USA,Holiday,Air,4-7 nights,55-64,1.042489903,4.132855955,0.487031185
